id,feature_type,DEPOSIT_NAME,longitude,latitude,geometry_name,geometry_type,STATE,OPERATING_STATUS,COMMODITY_NAMES,ENO,SYNONYMS,LONG_GDA94,LAT_GDA94,ACCURACY_M,COMMODITY_CODES,COMPANIES,COMPANY_WEBSITES,PROVINCES,GEOLOGIC_AGE,DEPOSIT_MODEL,LINKED_FILES
MineralDeposits.558214,Feature,Mount Victoria,139.8447,-31.9363,DEPOSIT_LOCATION,Point,SA,mineral deposit,"Uranium oxide, Uranium",558214,,139.8447,-31.9363,5.0,"U3O8, U",,,Curnamona Province,,,N
MineralDeposits.335061,Feature,Copper Creek Shear Lode,149.4372,-35.5901,DEPOSIT_LOCATION,Point,NSW,mineral deposit,"Zinc, Copper, Lead",335061,,149.4372,-35.5901,250.0,"Zn, Cu, Pb",,,Lachlan Orogen,Paleozoic,"Environment: unknown, Group: unknown, Type: unknown",N
MineralDeposits.335216,Feature,Oonah,145.3167,-41.8716,DEPOSIT_LOCATION,Point,TAS,historic mine,"Tin, Lead, Zinc, Bismuth, Copper, Arsenic, Silver",335216,,145.3167,-41.8716,500.0,"Sn, Pb, Zn, Bi, Cu, As, Ag",,,Dundas Trough,,,N
MineralDeposits.335385,Feature,Freeburgh,147.026,-36.7729,DEPOSIT_LOCATION,Point,VIC,historic mine,Gold,335385,"Bright, Wandiligong",147.026,-36.7729,100.0,Au,,,"Lachlan Orogen, Lachlan Orogen, Adelong Gold Metallogenic Province",,,N
MineralDeposits.335277,Feature,Yarrabubba,118.7056,-27.0294,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Vanadium, Iron, (Vanadium pentoxide)",335277,,118.7056,-27.0294,100.0,"V, Fe, (V2O5)",,,"Yilgarn Craton, Gabanintha-Yarrabubba Vanadium Metallogenic Province, Southern Cross Province",Archean,,N
MineralDeposits.533503,Feature,Old Prospect Zone,117.788,-27.0048,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,533503,,117.788,-27.0048,999.0,Au,,,Yilgarn Craton,,,N
MineralDeposits.429493,Feature,Sue,138.2113,-17.4781,DEPOSIT_LOCATION,Point,QLD,mineral deposit,"Uranium, Uranium oxide",429493,,138.2113,-17.4781,500.0,"U, U3O8",,,McArthur Basin,Proterozoic,,N
MineralDeposits.334200,Feature,Chum,140.3912,-20.6876,DEPOSIT_LOCATION,Point,QLD,historic mine,"Copper, Gold",334200,,140.3912,-20.6876,100.0,"Cu, Au",,,"Mount Isa Orogen, Quamby-Malbon Zone",Proterozoic,,N
MineralDeposits.335476,Feature,Riversleigh,138.5393,-18.8417,DEPOSIT_LOCATION,Point,QLD,mineral deposit,"Phosphate, Phosphorus, Phosphorus oxide",335476,,138.5393,-18.8417,2000.0,"Phos, P, P2O5",,,Georgina Basin,,"Environment: Basin chemical, Group: Phosphorite, Type: Phosphorite",N
MineralDeposits.627209,Feature,Cobra Fe,116.965,-22.4911,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Iron, Iron ore",627209,,116.965,-22.4911,500.0,"Fe, FeOre",,,,,,N
MineralDeposits.336034,Feature,Burra,138.9333,-33.6804,DEPOSIT_LOCATION,Point,SA,historic mine,Copper,336034,,138.9333,-33.6804,2000.0,Cu,,,Delamerian Orogen,Paleozoic,"Environment: Basin hydrothermal, Group: Sediment-hosted, Type: Sediment-hosted copper ± Co",N
MineralDeposits.336202,Feature,Bringalily,151.1733,-28.0314,DEPOSIT_LOCATION,Point,QLD,mineral deposit,Coal - black,336202,"Bringalily South, Millmerran, includes Bringalily North",151.1733,-28.0314,999.0,Cbl,,,Clarence-Moreton Basin,Mesozoic,,N
MineralDeposits.333628,Feature,Wubagul,149.9677,-26.1536,DEPOSIT_LOCATION,Point,QLD,mineral deposit,Coal - black,333628,,149.9677,-26.1536,250.0,Cbl,,,Surat Basin,,,N
MineralDeposits.449173,Feature,Waihi - Laverton,121.9206,-28.5925,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,449173,,121.9206,-28.5925,500.0,Au,,,Yilgarn Craton,,,N
MineralDeposits.335455,Feature,Grenfell,148.1662,-33.8919,DEPOSIT_LOCATION,Point,NSW,historic mine,Gold,335455,"Emu Creek, Tyagong, Weddin Mountain",148.1662,-33.8919,250.0,Au,,,"Lachlan Orogen, Lachlan Orogen, Hill End",,,N
MineralDeposits.334012,Feature,New Moon,142.8485,-37.2075,DEPOSIT_LOCATION,Point,VIC,mineral deposit,Gold,334012,,142.8485,-37.2075,100.0,Au,,,Lachlan Orogen,,,N
MineralDeposits.334988,Feature,Abattoirs South,121.5355,-31.0707,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,334988,,121.5355,-31.0707,999.0,Au,,,Yilgarn Craton,,,N
MineralDeposits.336235,Feature,Deadlock,140.2982,-21.0156,DEPOSIT_LOCATION,Point,QLD,historic mine,Copper,336235,,140.2982,-21.0156,100.0,Cu,,,"Mount Isa Orogen, Quamby-Malbon Zone",Proterozoic,,N
MineralDeposits.334965,Feature,Jimmys Scrub,152.2635,-26.2841,DEPOSIT_LOCATION,Point,QLD,mineral deposit,Gold,334965,,152.2635,-26.2841,500.0,Au,,,New England Orogen,,,N
MineralDeposits.333668,Feature,Arbouin,145.264,-17.3219,DEPOSIT_LOCATION,Point,QLD,historic mine,Tin,333668,,145.264,-17.3219,250.0,Sn,,,Hodgkinson Province,Paleozoic,,N
MineralDeposits.333325,Feature,Bluff,137.7848,-17.1813,DEPOSIT_LOCATION,Point,NT,mineral deposit,Copper,333325,,137.7848,-17.1813,999.0,Cu,,,McArthur Basin,Proterozoic,"Environment: unknown, Group: unknown, Type: unknown",N
MineralDeposits.334843,Feature,Kafani,140.4269,-21.0917,DEPOSIT_LOCATION,Point,QLD,mineral deposit,"Manganese, (Manganese ore)",334843,,140.4269,-21.0917,50.0,"Mn, (MnOre)",,,"Mount Isa Orogen, Quamby-Malbon Zone",Proterozoic,,N
MineralDeposits.334496,Feature,Eskdale,152.1518,-27.144,DEPOSIT_LOCATION,Point,QLD,mineral deposit,Antimony,334496,,152.1518,-27.144,100.0,Sb,,,New England Orogen,,,N
MineralDeposits.455556,Feature,Masterton 2,137.4513,-17.1889,DEPOSIT_LOCATION,Point,NT,mineral deposit,Manganese,455556,,137.4513,-17.1889,200.0,Mn,,,McArthur Basin,,,N
MineralDeposits.579404,Feature,Kimba Gap,137.095,-33.1135,DEPOSIT_LOCATION,Point,SA,mineral deposit,"Iron, (Iron ore)",579404,,137.095,-33.1135,100.0,"Fe, (FeOre)",,,,,,N
MineralDeposits.333357,Feature,Laverton - Mount Lucky,122.515,-28.779,DEPOSIT_LOCATION,Point,WA,mineral deposit,Manganese,333357,,122.515,-28.779,10.0,Mn,,,"Yilgarn Craton, Eastern Goldfields Province",,,N
MineralDeposits.334650,Feature,Sunnyside Goldfield,147.4858,-36.8359,DEPOSIT_LOCATION,Point,VIC,historic mine,Gold,334650,,147.4858,-36.8359,100.0,Au,,,"Lachlan Orogen, Lachlan Orogen, Adelong Gold Metallogenic Province",,,N
MineralDeposits.364834,Feature,Orebody 24,119.7925,-23.3,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Iron, Iron ore",364834,,119.7925,-23.3001,999.0,"Fe, FeOre",,,Hamersley Basin,,,N
MineralDeposits.334424,Feature,Jacks Reward,121.5214,-30.8151,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,334424,,121.5214,-30.8151,999.0,Au,,,Yilgarn Craton,,,N
MineralDeposits.334718,Feature,Selkirk,121.0151,-29.6836,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,334718,,121.0151,-29.6836,999.0,Au,,,Yilgarn Craton,,,N
MineralDeposits.335265,Feature,Myrtle Springs,138.2258,-30.4169,DEPOSIT_LOCATION,Point,SA,operating mine,"Magnesium, Magnesia (magnesium oxide), Magnesite, Dolomite",335265,,138.2258,-30.4169,20.0,"Mg, MgO, Mgs, Dol",,,,,"Environment: Basin evaporative, Group: Evaporite, Type: Marine evaporite magnesite",N
MineralDeposits.334582,Feature,First Hit,121.0211,-29.692,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,334582,,121.0211,-29.692,500.0,Au,,,Yilgarn Craton,,,N
MineralDeposits.335181,Feature,Goornong South,144.5187,-36.6286,DEPOSIT_LOCATION,Point,VIC,mineral deposit,Gold,335181,,144.5187,-36.6287,250.0,Au,,,Lachlan Orogen,,,N
MineralDeposits.333481,Feature,Lord Nelson,143.2576,-36.6145,DEPOSIT_LOCATION,Point,VIC,historic mine,Gold,333481,,143.2576,-36.6145,100.0,Au,,,Lachlan Orogen,Paleozoic,,N
MineralDeposits.333299,Feature,Halls Reward,144.9855,-18.9166,DEPOSIT_LOCATION,Point,QLD,historic mine,"Copper, Silver, Gold",333299,Ninety Mile,144.9855,-18.9166,250.0,"Cu, Ag, Au",,,Georgetown Block,Proterozoic,,N
MineralDeposits.335412,Feature,Sandy Creek (Sorby),129.2513,-15.3291,DEPOSIT_LOCATION,Point,NT,mineral deposit,"Zinc, Lead, (Silver)",335412,"Manbarrum, Sorby",129.2513,-15.3291,999.0,"Zn, Pb, (Ag)",,,,Paleozoic,"Environment: Basin hydrothermal, Group: Mississippi Valley-type (MVT), Type: MVT zinc-lead",N
MineralDeposits.335102,Feature,Pinarra Well,116.9166,-22.6306,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Iron, Iron ore",335102,,116.9166,-22.6306,999.0,"Fe, FeOre",,,Pilbara Craton,,,N
MineralDeposits.335529,Feature,Witchcliffe,115.129,-34.0271,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Ilmenite, Zircon, (Garnet, Leucoxene, Rutile)",335529,,115.129,-34.0271,999.0,"Ilm, Zrn, (Grt, Leu, Rt)",,,,,"Environment: Erosional, Group: Placer, Type: Heavy mineral sands",N
MineralDeposits.929698,Feature,Toondoon,151.146,-25.765,DEPOSIT_LOCATION,Point,,mineral deposit,,929698,,151.146,-25.765,15000.0,,,,,,"Environment: Supergene, Group: Laterite, Type: Bauxite",N
MineralDeposits.333539,Feature,Enhance Place,150.066,-33.3673,DEPOSIT_LOCATION,Point,NSW,closed,Coal - black,333539,,150.066,-33.3673,500.0,Cbl,,,Sydney Basin,,,N
MineralDeposits.333568,Feature,Harden-Murrumburrah,148.3996,-34.5272,DEPOSIT_LOCATION,Point,NSW,historic mine,Gold,333568,,148.3996,-34.5272,250.0,Au,,,"Lachlan Orogen, Lachlan Orogen, Nerrigundah",Paleozoic,,N
MineralDeposits.335450,Feature,Argyle Alluvials,128.4044,-16.7228,DEPOSIT_LOCATION,Point,WA,historic mine,Diamond - undifferentiated,335450,,128.4044,-16.7228,100.0,Dmd,,,,Cenozoic,,N
MineralDeposits.334917,Feature,Sultan,144.2914,-37.4515,DEPOSIT_LOCATION,Point,VIC,historic mine,Gold,334917,,144.2914,-37.4515,100.0,Au,,,Lachlan Orogen,Paleozoic,,N
MineralDeposits.336161,Feature,Beaver,129.4074,-19.9711,DEPOSIT_LOCATION,Point,NT,historic mine,Gold,336161,,129.4074,-19.9711,999.0,Au,Newmont Mining Corporation,http://www.newmont.com/,Tanami Orogen,,,N
MineralDeposits.336162,Feature,Donaldson,151.5765,-32.793,DEPOSIT_LOCATION,Point,NSW,care and maintenance,Coal - black,336162,Abel,151.5765,-32.793,999.0,Cbl,"Yancoal Australia Limited, Donaldson Coal Pty Ltd","http://www.yancoal.com.au/, http://www.doncoal.com.au",Sydney Basin,,,N
MineralDeposits.336163,Feature,Stanhope,147.96,-41.7735,DEPOSIT_LOCATION,Point,TAS,historic mine,Coal - black,336163,Merrywood,147.96,-41.7735,999.0,Cbl,Merrywood Coal Company,,Tasmania Basin,,,N
MineralDeposits.336166,Feature,Pegasus,121.2569,-30.738,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,336166,East Kundana JV,121.2569,-30.738,500.0,Au,"Rand Mining Limited, Tribune Resources Limited, Northern Star Resources Limited","http://www.randmining.com.au/, http://www.tribune.com.au/, http://www.nsrltd.com/",Yilgarn Craton,Archean,,N
MineralDeposits.336168,Feature,Siberia,120.9321,-30.2477,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Nickel, Cobalt, Manganese, Scandium, Platinum, Palladium",336168,,120.9321,-30.2477,999.0,"Ni, Co, Mn, Sc, Pt, Pd","Ardea Resources Limited, Heron Resources Limited","https://ardearesources.com.au/reports, https://www.heronresources.com.au/","Yilgarn Craton, Eastern Goldfields Province",Cenozoic,,N
MineralDeposits.336169,Feature,South Lancefield,122.377,-28.5623,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,336169,Lancefield Project,122.377,-28.5623,500.0,Au,Focus Minerals Limited,http://www.focusminerals.com.au/,Yilgarn Craton,Archean,,N
MineralDeposits.336170,Feature,St Ives,121.7451,-31.3243,DEPOSIT_LOCATION,Point,WA,operating mine,Gold,336170,"Argo, Britannia, Defiance, Junction, Repulse, Revenge, Sirius, Victory",121.7451,-31.3243,2000.0,Au,Gold Fields Limited,http://www.goldfields.co.za/,"Yilgarn Craton, Eastern Goldfields Province",Archean,,N
MineralDeposits.336175,Feature,Altona,144.441,-37.7033,DEPOSIT_LOCATION,Point,VIC,mineral deposit,Coal - brown,336175,,144.441,-37.7033,100.0,Cbr,Department of Primary Industries,http://www.dpi.vic.gov.au,Otway Basin,Cenozoic,,N
MineralDeposits.336178,Feature,Mount Edwards 132N,121.5407,-31.4566,DEPOSIT_LOCATION,Point,WA,mineral deposit,Nickel,336178,,121.5407,-31.4566,100.0,Ni,Widgie Nickel Ltd,https://www.widgienickel.com.au/site/content/,"Yilgarn Craton, Eastern Goldfields Province, Kambalda Nickel Metallogenic Province",Archean,"Environment: Magmatic, Group: Komatiite, Type: Komatiite nickel-copper-PGE",N
MineralDeposits.336180,Feature,Manumbar,152.3715,-26.3658,DEPOSIT_LOCATION,Point,QLD,historic mine,Gold,336180,,152.3715,-26.3658,100.0,Au,Daguilar Gold Ltd,http://www.daguilar.com.au,New England Orogen,Paleozoic,,N
MineralDeposits.336181,Feature,Rosedale,146.71,-38.217,DEPOSIT_LOCATION,Point,VIC,mineral deposit,Coal - brown,336181,Rosedale East,146.71,-38.217,999.0,Cbr,Department of Primary Industries,http://www.dpi.vic.gov.au,Gippsland Basin,Cenozoic,,N
MineralDeposits.336182,Feature,Mount Jewell,121.456,-30.1804,DEPOSIT_LOCATION,Point,WA,mineral deposit,Nickel,336182,Includes Red Dam / GSP / Ringlock prospects,121.456,-30.1804,999.0,Ni,Private Interest,,"Yilgarn Craton, Eastern Goldfields Province, Kambalda Nickel Metallogenic Province",Archean,,N
MineralDeposits.336186,Feature,Snapper,142.1254,-33.4152,DEPOSIT_LOCATION,Point,NSW,operating mine,"Rutile, Ilmenite, Zircon, Leucoxene",336186,,142.1254,-33.4152,1000.0,"Rt, Ilm, Zrn, Leu",Tronox Limited,http://www.tronox.com,Murray Basin,,"Environment: Erosional, Group: Placer, Type: Heavy mineral sands",N
MineralDeposits.336187,Feature,Youanmi Vanadium (Venus Metals),118.7645,-28.6056,DEPOSIT_LOCATION,Point,WA,mineral deposit,"Titanium dioxide, Vanadium, Iron, Vanadium pentoxide, Titanium",336187,,118.7645,-28.6056,999.0,"TiO2, V, Fe, V2O5, Ti",Venus Metals Corporation Limited,http://www.venusmetals.com.au/,Yilgarn Craton,,"Environment: Magmatic, Group: Ultramafic and (or) mafic-layered intrusion, Type: U-M layered intrusion iron-titanium-vanadium",N
MineralDeposits.336189,Feature,Severn,145.3244,-41.8805,DEPOSIT_LOCATION,Point,TAS,mineral deposit,"Tin, (Lead, Zinc, Silver)",336189,,145.3244,-41.8805,1000.0,"Sn, (Pb, Zn, Ag)",Stellar Resources Limited,http://stellarresources.com.au/,Delamerian Orogen,,,N
MineralDeposits.336191,Feature,Glen Wills,147.4746,-36.8579,DEPOSIT_LOCATION,Point,VIC,historic mine,"Gold, Tin, (Silver)",336191,Mount Wills Project,147.4746,-36.8579,500.0,"Au, Sn, (Ag)",ABA Resources,https://www.abaresources.com.au/,Lachlan Orogen,,"Environment: Metamorphic hydrothermal, Group: Orogenic, Type: Mesozonal orogenic gold",N
MineralDeposits.336200,Feature,Challenger,133.5889,-29.8782,DEPOSIT_LOCATION,Point,SA,care and maintenance,Gold,336200,,133.5889,-29.8782,999.0,Au,Barton Gold Holdings Ltd,https://bartongold.com.au/,"Gawler Craton, Challenger Metallogenic Province, Christie Domain",Archean,"Environment: Metamorphic hydrothermal, Group: Orogenic, Type: Mesozonal orogenic gold",N
MineralDeposits.336201,Feature,Bulong,121.8598,-30.6862,DEPOSIT_LOCATION,Point,WA,historic mine,"Nickel, Cobalt, Chromium",336201,,121.8598,-30.6862,25.0,"Ni, Co, Cr","Ardea Resources Limited, Heron Resources Limited","https://ardearesources.com.au/reports, https://www.heronresources.com.au/","Yilgarn Craton, Eastern Goldfields Province, Kambalda Nickel Metallogenic Province, Norseman-Wiluna Belt",Cenozoic,"Environment: Magmatic, Group: Ultramafic and (or) mafic-layered intrusion, Type: U-M layered intrusion chromium",N
MineralDeposits.336203,Feature,Glen Eva,147.4494,-21.4294,DEPOSIT_LOCATION,Point,QLD,historic mine,Gold,336203,,147.4494,-21.4294,500.0,Au,GBM Resources Limited,http://www.gbmr.com.au/,,,,N
MineralDeposits.336204,Feature,Brackins Spur,151.9085,-30.5943,DEPOSIT_LOCATION,Point,NSW,mineral deposit,"Arsenic, Antimony, Gold",336204,,151.9085,-30.5943,999.0,"As, Sb, Au",Straits Resources Limited,http://www.straits.com.au/,New England Orogen,Paleozoic,,N
MineralDeposits.336205,Feature,Northcote,145.1571,-17.0058,DEPOSIT_LOCATION,Point,QLD,mineral deposit,"Gold, (Antimony)",336205,,145.1571,-17.0058,100.0,"Au, (Sb)",Territory Minerals Pty Ltd,,"Mossman Orogen, Hodgkinson Province",Paleozoic,"Environment: Metamorphic hydrothermal, Group: Orogenic, Type: Epizonal orogenic antimony ± gold",N
MineralDeposits.336207,Feature,Sickle,122.5139,-28.6597,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,336207,Barnicoat Project,122.5139,-28.6597,500.0,Au,Focus Minerals Limited,http://www.focusminerals.com.au/,"Yilgarn Craton, Eastern Goldfields Province",Archean,,N
MineralDeposits.336208,Feature,Bellbird,136.2415,-22.6868,DEPOSIT_LOCATION,Point,NT,mineral deposit,"Copper, (Gold, Silver, Zinc, Lead)",336208,Jervois Project,136.2415,-22.6868,999.0,"Cu, (Au, Ag, Zn, Pb)",Kentor Gold Limited,http://www.kentorgold.com.au/,,Proterozoic,"Environment: Regional metasomatic, Group: Metasomatic iron, Type: Iron oxide gold",N
MineralDeposits.336209,Feature,Premier - Kunanalling,121.0703,-30.6765,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,336209,Kunanalling Project,121.0703,-30.6765,500.0,Au,Phoenix Gold Limited,http://www.phoenixgold.com.au/,Yilgarn Craton,Archean,,N
MineralDeposits.336210,Feature,Jeffreys Find,122.1523,-31.9454,DEPOSIT_LOCATION,Point,WA,operating mine,Gold,336210,,122.1523,-31.9454,999.0,Au,Auric Mining Ltd,https://www.auricmining.com.au/,"Yilgarn Craton, Eastern Goldfields Province",Archean,,N
MineralDeposits.336211,Feature,Glenburgh Project,116.0838,-25.3919,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,336211,"Apollo, Glenburgh Project, Icon, Mustang, Zone126",116.0838,-25.3919,999.0,Au,Gascoyne Resources Limited,http://www.gascoyneresources.com.au/,Narryer Terrane,Archean,,N
MineralDeposits.336213,Feature,Pillara,125.7735,-18.32,DEPOSIT_LOCATION,Point,WA,historic mine,"Zinc, Lead, (Silver, Cadmium)",336213,"Blendevale, Lennard Shelf, Pillara, Pillara Springs",125.7735,-18.32,100.0,"Zn, Pb, (Ag, Cd)","Meridian Minerals Ltd, Northwest Nonferrous International Investment Company Limited, Teck Cominco Ltd","http://www.meridianminerals.com.au/, http://www.nwme.com.cn/en/index.asp, http://www.teckcominco.com","Canning Basin, Lennard Shelf",Paleozoic,"Environment: Basin hydrothermal, Group: Mississippi Valley-type (MVT), Type: MVT zinc-lead",N
MineralDeposits.517134,Feature,Scrubby Tank,121.5538,-31.0266,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,517134,South Kalgoorlie Operations,121.5538,-31.0266,500.0,Au,"Alacer Gold Corporation, Metals X Limited, Northern Star Resources Limited","http://www.alacergold.com/, http://www.metalsx.com.au/, http://www.nsrltd.com/",Yilgarn Craton,Archean,,N
MineralDeposits.517136,Feature,Freddo,121.389,-30.9622,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,517136,South Kalgoorlie Operations,121.389,-30.9622,500.0,Au,"Alacer Gold Corporation, Metals X Limited, Northern Star Resources Limited","http://www.alacergold.com/, http://www.metalsx.com.au/, http://www.nsrltd.com/",Yilgarn Craton,Archean,,N
MineralDeposits.517138,Feature,Zoroastrian,121.286,-30.3351,DEPOSIT_LOCATION,Point,WA,operating mine,Gold,517138,Kalgoorlie North Project,121.286,-30.3351,500.0,Au,Genesis Minerals Ltd,http://www.genesisminerals.com.au,Yilgarn Craton,Archean,,Y
MineralDeposits.517140,Feature,Navan,121.2764,-30.334,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,517140,Kalgoorlie North Project,121.2764,-30.334,500.0,Au,Genesis Minerals Ltd,http://www.genesisminerals.com.au,Yilgarn Craton,Archean,,N
MineralDeposits.517142,Feature,Big Blow - Bardoc,121.2995,-30.3655,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,517142,Kalgoorlie North Project,121.2995,-30.3655,500.0,Au,Genesis Minerals Ltd,http://www.genesisminerals.com.au,Yilgarn Craton,Archean,,N
MineralDeposits.517144,Feature,Excelsior,121.2906,-30.3315,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,517144,Kalgoorlie North Project,121.2906,-30.3315,500.0,Au,Genesis Minerals Ltd,http://www.genesisminerals.com.au,Yilgarn Craton,Archean,,Y
MineralDeposits.517147,Feature,Lochinvar,121.2904,-30.3217,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,517147,Kalgoorlie North Project,121.2904,-30.3217,500.0,Au,Genesis Minerals Ltd,http://www.genesisminerals.com.au,Yilgarn Craton,Archean,,N
MineralDeposits.517150,Feature,Three Star,121.2902,-30.1188,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,517150,,121.2902,-30.1189,999.0,Au,Genesis Minerals Ltd,http://www.genesisminerals.com.au,Yilgarn Craton,,,N
MineralDeposits.517152,Feature,Bulletin South,121.2717,-30.4045,DEPOSIT_LOCATION,Point,WA,historic mine,Gold,517152,Kalgoorlie North Project,121.2717,-30.4045,500.0,Au,Genesis Minerals Ltd,http://www.genesisminerals.com.au,Yilgarn Craton,Archean,,N
MineralDeposits.517154,Feature,Windanya,121.2501,-30.369,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,517154,Kalgoorlie North Project,121.2501,-30.369,500.0,Au,Genesis Minerals Ltd,http://www.genesisminerals.com.au,Yilgarn Craton,Archean,,N
MineralDeposits.517157,Feature,Eldorado - Broad Arrow,121.2962,-30.4142,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,517157,Kalgoorlie North Project,121.2962,-30.4142,500.0,Au,Genesis Minerals Ltd,http://www.genesisminerals.com.au,Yilgarn Craton,Archean,,N
MineralDeposits.517159,Feature,Duke North,121.3017,-30.4098,DEPOSIT_LOCATION,Point,WA,mineral deposit,Gold,517159,Kalgoorlie North Project,121.3017,-30.4098,500.0,Au,Genesis Minerals Ltd,http://www.genesisminerals.com.au,Yilgarn Craton,Archean,,N
