companyID,Ticker,Company Name,SYNONYMS,ACN,Country of Domicile,Company Type,Market Cap,Revenue:Y,Tot Assets:Y,Number of Employees:LF,ICB Sector,ICB Subsector,GICS Industry,GICS SubIndustry,BICS L3 Industry,BICS L4 Sub Industry,BICS L5 Segment,BICS L6 Segment,Company Description,Linkedin_empCount,Linkedin_Followers,Source
comp_19473,,Blackrock Blue,,,,,,,,,,,,,,,,,There is no substitute for high quality people doing high quality work Our reputation and records speak for itself Blackrock Blue is a committed team of experienced people dedicated to the quality and continuous improvement of all facets of underground and surface Coal Mining in Queensland We provide electrical mechanical engineering civil and project management with a widespread ability to conduct these services across the entire spectrum of the underground and surface mining industry,2.0,8.0,LinkedIn
comp_19474,,Blackrock Mining Solutions Pty Ltd,,130781556.0,,,,,,,,,,,,,,,Blackrock Mining Solutions BMS provides professional technical consulting and contracting services to both the mining and civil sectors Our aim is to deliver quality solutions to our clients by providing a full range of services across the geotechnical and mining disciplines BMS provides a range of geotechnical services to the coal mining industry including strata characterisation operational geology and geotechnical consulting along with having extensive experience in mining method selection studies mine planning and reserve optimisation In addition we specialise in project management and the delivery of project outcomes to clients expectations particularly in conjunction with our specialist drilling division The drilling division has a wide range of expertise in ground pre consolidation services fault delineation and gas conformance testing as well as certain geotechnical testing and core sampling BMS also provides a range of geological services to the mining industry including exploration planning exploration management rig supervision resource evaluation and mining reconciliation BMS has senior level staff with many years of experience in the Geotechnical and Coal Mining industries within both Australia and New Zealand including basins in Queensland New South Wales and Western Australian coalfields along with New Zealand s various coal basins Furthermore Blackrock Geotechnical a subsidiary of Blackrock Mining Solutions provides geotechnical and geological services to the civil engineering industry including site investigation services geotechnical drilling coring geological logging of rock soil core and the generating of geotechnical reports under a chartered professional engineer,26.0,261.0,LinkedIn
comp_19475,,Blackstar Fabrication,,,,,,,,,,,,,,,,,We offer custom stainless steel solutions for any type of residential and commercial property across Perth Our services and products include balustrading with unique concepts and designs balconies pool fencing ladders furniture benches kitchens doors gates and glass fixtures,3.0,0.0,LinkedIn
comp_19476,,Blacktown Hot Water,,,,,,,,,,,,,,,,,Blacktown Hot Water is a mining metals company based out of 34 Forge St Blacktown Australia,0.0,0.0,LinkedIn
comp_19477,,Blackwater Coal Pty Ltd,,,,,,,,,,,,,,,,,Blackwater Coal Pty Ltd is a mining metals company based out of Australia,0.0,0.0,LinkedIn
comp_19478,,Blades Australia,,,,,,,,,,,,,,,,,Not Provided,5.0,5.0,LinkedIn
comp_19479,,Blair Airconditioning,,,,,,,,,,,,,,,,,Blair Airconditioning is a mining metals company based out of 5 9 Milford St East Victoria Park Australia,0.0,0.0,LinkedIn
comp_19480,,Blast Ability International,,,,,,,,,,,,,,,,,Captivating drill and blast e learning developed by industry experts,0.0,15.0,LinkedIn
comp_19481,,Blast It Global,,,,,,,,,,,,,,,,,Blast It Global BiG is consolidating years of blasting experience in the quarrying construction and mining industry to provide professional drill and blast consulting services to clients Blast It Global s primary objective is to provide their clients with sustainable drill and blast optimisation and training services tailored to the customers requirements,3.0,326.0,LinkedIn
comp_19482,,Blast Movement Technologies part of Hexagon,,,,,,,,,,,,,,,,,Making every ore blast more profitable Blast Movement Technologies BMT part of Hexagon helps resource companies improve profitability Our unique solution accurately measures 3 dimensional blast movement to increase ore yield and minimise loss dilution and misclassification that occurs post blast BMT s blast movement monitoring BMM system designed and manufactured in Brisbane Australia is exported to customers throughout Africa Europe North and South America Australia Central Asia Russia and CIS BMT works with the top nine gold producers and the top four Barrick Newmont AngloGold Ashanti and Kinross have adopted the BMM system as their corporate standard for grade control The BMM System has been fully implemented at more than 133 mines in 41 countries for use in all commodities including copper gold iron ore nickel platinum silver and zinc BMT has offices in Brisbane Perth Australia Denver USA and Accra Ghana Santiago Chile representation in Russia BMT was recently acquired by Hexagon AB in January 2020 Hexagon is a global leader in sensor software and autonomous solutions We are putting data to work to boost efficiency productivity and quality across industrial manufacturing infrastructure safety and mobility applications,21.0,2087.0,LinkedIn
comp_19483,,Blast Pro Pty Ltd,,139049326.0,,,,,,,,,,,,,,,Blast Pro is the company you can trust for high quality abrasive sand blasting and industrial painting services in Perth We are well equipped to carry out surface preparation works and painting to any client specification utilising both conventional and airless spray systems working with epoxies polyurethane s zinc s enamels acrylics tank liners both potable and non potable iron oxides heat resistant coatings We can also coordinate your powder coating and galvanizing needs with our extensive network of contacts We can deliver a one stop shop for all your surface treatment needs r n r nThe Blast Pro team have in excess of 25 years experience in abrasive blasting and painting in the industrial and automotive industries The founder has extensive experience in the refurbishment of large mining equipment having worked for one of the state s largest mining equipment supply refurbishment companies The goal and pride of Blast Pro is to provide a high quality professional service The Blast Pro management team maintain a hands on approach all abrasive blasting and painting is done in house and for this reason Blast Pro has a well known reputation for quality flexibility and getting the job done in quick time,3.0,36.0,LinkedIn
comp_19484,,Blast Spray Powdercoat bsp vic pty ltd,,,,,,,,,,,,,,,,,Blast Spray Powdercoat bsp vic pty ltd is a mining metals company based out of 2 2 Elata Dr Tullamarine Australia,0.0,0.0,LinkedIn
comp_19485,,Blast Worx SA,,,,,,,,,,,,,,,,,Our equipment operates on the latest technology in surface preparation allowing us to use highly abrasive recycled environmentally friendly blast media No more worrying about sanding warping rusting or dust We provide dustless paint removal at your doorstep,0.0,0.0,LinkedIn
comp_19486,,Blastcon Australia,,,,,,,,,,,,,,,,,Explosives Safety Training Security and Drill and Blast Contracting,0.0,38.0,LinkedIn
comp_19487,,Blastform,,,,,,,,,,,,,,,,,Blastform is a mining metals company based out of 135A W Parade Mount Lawley Australia,0.0,0.0,LinkedIn
comp_19488,,Blasting Geomechanics Pty Ltd,,156955181.0,,,,,,,,,,,,,,,We offer a range of blasting and geomechanical professional services in Technical Consulting Training and Seminars and Management Support Services,0.0,16.0,LinkedIn
comp_19489,,Blaze International Limited,"Beam International Limited, Blaze Minerals Limited",74728019.0,,,,,,,,,,,,,,,Not Provided,0.0,29.0,LinkedIn
comp_19490,,Bligh Mining,,,,,,,,,,,,,,,,,Bligh Mining is an Australian registered company with offices in Sydney Jakarta Bali and Flores The company has a strong focus on identifying and developing mining opportunities in Indonesia that are highly prospective for manganese base metals and precious metals mineralization,4.0,162.0,LinkedIn
comp_19491,,Blina Minerals NL,"Blina Diamonds Ltd, Blina Diamonds Nl, Deliverweb Limited, Tennant Minerals Limited, Tennant Minerals Nl",86471007.0,,,,,,,,,,,,,,,Blina Minerals NL is a mining metals company based out of Perth WAS Australia,2.0,30.0,LinkedIn
comp_19492,,Blinds and Aluminium Solution,,,,,,,,,,,,,,,,,Blinds and Aluminium Solution is a mining metals company based out of Unit 7 20 30 Stubbs St Silverwater Australia,0.0,0.0,LinkedIn
comp_19493,,Blokpave,,,,,,,,,,,,,,,,,The Contemporary Collection uses the finest quality local clay as the basis of an unmatched range of residential and commercial two course face bricks with peerless flexibility The product of choice where a high quality durable exterior appearance is a must This low maintenance product is made from sustainable materials and provides a thermally efficient cladding for any project,0.0,0.0,LinkedIn
comp_19494,,Bloomfield Collieries Pty Ltd,,106972.0,,,,,,,,,,,,,,,Bloomfield Collieries Pty Ltd is a mining metals company based out of Four Mile Creek Rd Ashtonfield New South Wales Australia,12.0,88.0,LinkedIn
comp_19495,,BluVein,,,,,,,,,,,,,,,,,BluVein is the result of 11 years research and development in electrified highways by EVIAS combined with 25 years developing mining machinery robotics and power systems by Olitek BluVein safely enables the full electrification of heavy mining fleet today,0.0,143.0,LinkedIn
comp_19496,,Blue Cap Mining,,,,,,,,,,,,,,,,,Blue Cap Mining provides Contracting and Peripheral mining services specialising in Surface Open Cut Mining Operations,13.0,47.0,LinkedIn
comp_19497,,Blue Doe Gold Prospect,,,,,,,,,,,,,,,,,Blue Doe Gold Prospect is a mining metals company based out of Ravenswood Batholith Queensland Australia,0.0,0.0,LinkedIn
