ENO,name,status,commodity,owner,startDate,endDate,observationMethod,positionalAccuracy,source,status_uri,representativeCommodity_uri,specification_uri,LAT_GDA94,LONG_GDA94
929399,Dyers Hill Fluorspar,closed,"Fluorite, Lead, Zinc, (Cadmium)",,,,"published report, method unknown",1000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/fluorite,http://pid.geoscience.gov.au/id/feature/ga/er/mine/929399,37.21548688,-88.38947361
929401,Hutson Zinc,closed,Zinc,,,,"published report, method unknown",1000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,http://pid.geoscience.gov.au/id/feature/ga/er/mine/929401,37.22474027,-88.2768338
929402,Ivy Lead,closed,"Copper, Lead, Zinc",,,,"published report, method unknown",1000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,http://pid.geoscience.gov.au/id/feature/ga/er/mine/929402,42.85002376,-90.16092655
929403,Madison,closed,"Cobalt, Copper, Lead, Nickel, (Iron, Silver, Sulphur)",,,,"published report, method unknown",1000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/cobalt,http://pid.geoscience.gov.au/id/feature/ga/er/mine/929403,37.54723738,-90.27588539
929404,M. F. Oxford Lead,closed,"Fluorine, Lead, Zinc",,,,"published report, method unknown",1000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/fluorine,http://pid.geoscience.gov.au/id/feature/ga/er/mine/929404,37.53225461,-88.17581947
929405,Piquette,closed,"Lead, Zinc",,,,"published report, method unknown",1000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/lead,http://pid.geoscience.gov.au/id/feature/ga/er/mine/929405,42.69035913,-90.68254216
929406,Saint Joe Lead Company,closed,Lead,,,,"published report, method unknown",1000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/lead,http://pid.geoscience.gov.au/id/feature/ga/er/mine/929406,37.92649773,-90.54850056
929407,American Zinc Thompson Mine,closed,"Zinc, Lead",,,,"published report, method unknown",1000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,http://pid.geoscience.gov.au/id/feature/ga/er/mine/929407,42.526069,-90.352805
929505,West Faircloth,closed,"Fluorite, Calcite, Barium, Zinc",,,,"State or NT agency supplied location, method unknown",1000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/fluorite,http://pid.geoscience.gov.au/id/feature/ga/er/mine/929505,37.85437,-84.770049
929506,East Faircloth,closed,"Fluorite, Calcite, Barium, Zinc",,,,"State or NT agency supplied location, method unknown",1000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/fluorite,http://pid.geoscience.gov.au/id/feature/ga/er/mine/929506,37.85189,-84.767003
929507,Nonesuch,closed,"Barium, Lead, Fluorite, Zinc",,,,"State or NT agency supplied location, method unknown",1000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/barium,http://pid.geoscience.gov.au/id/feature/ga/er/mine/929507,37.907556,-84.752726
929508,Gratz,closed,"Lead, Barium, Calcite, Zinc",,,,"State or NT agency supplied location, method unknown",1000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/lead,http://pid.geoscience.gov.au/id/feature/ga/er/mine/929508,38.493465,-84.976948
929511,Hoover,closed,"Zinc, (Barium, Calcite, Lead, Sulphur)",,1/01/1946,,"State or NT agency supplied location, method unknown",1000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,http://pid.geoscience.gov.au/id/feature/ga/er/mine/929511,35.8474972,-86.15287689
929513,Knight,closed,"Zinc, (Barium, Fluorite, Lead)",,,,"State or NT agency supplied location, method unknown",1000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,http://pid.geoscience.gov.au/id/feature/ga/er/mine/929513,35.97825563,-86.16736696
929514,Flat Gap,closed,"Zinc, (Barium, Fluorite, Lead)",,,,"State or NT agency supplied location, method unknown",1000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,http://pid.geoscience.gov.au/id/feature/ga/er/mine/929514,36.40026453,-83.21536224
929515,Jefferson City,closed,"Zinc, (Limestone)",,,,"State or NT agency supplied location, method unknown",1000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,http://pid.geoscience.gov.au/id/feature/ga/er/mine/929515,36.10030551,-83.47902362
929516,Unnamed Zn prospect,closed,Zinc,,,,"State or NT agency supplied location, method unknown",1000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,http://pid.geoscience.gov.au/id/feature/ga/er/mine/929516,35.92287456,-81.93867084
929517,Black Hawk,closed,"Zinc, Copper, Lead, (Silver)",,1/01/1978,,"State or NT agency supplied location, method unknown",100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,http://pid.geoscience.gov.au/id/feature/ga/er/mine/929517,44.389486,-68.621806
929518,Big Hill Lead,closed,"Lead, Zinc, (Copper, Silver)",,,,"State or NT agency supplied location, method unknown",100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/lead,http://pid.geoscience.gov.au/id/feature/ga/er/mine/929518,44.96560783,-67.21264092
929520,Sullivan,closed,"Copper, Gold, Lead, Silver, Zinc",,,,"State or NT agency supplied location, method unknown",500 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,http://pid.geoscience.gov.au/id/feature/ga/er/mine/929520,44.52713821,-68.23210453
929521,Madison,closed,"Lead, (Zinc)",,1/01/1918,,"State or NT agency supplied location, method unknown",100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/lead,http://pid.geoscience.gov.au/id/feature/ga/er/mine/929521,43.85384245,-71.15373806
929522,Bristol Copper,closed,"Copper, Molybdenum, Silver, Sulphur",,1/01/1954,,"State or NT agency supplied location, method unknown",100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,http://pid.geoscience.gov.au/id/feature/ga/er/mine/929522,41.71954155,-72.92358463
929523,Wheatley,closed,"Lead, Zinc, (Copper, Silver)",,1/01/1920,,"State or NT agency supplied location, method unknown",100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/lead,http://pid.geoscience.gov.au/id/feature/ga/er/mine/929523,40.10547052,-75.51669197
929638,Midcontinent,closed,"Lead, Zinc",,,,"published report, method unknown",1000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/lead,http://pid.geoscience.gov.au/id/feature/ga/er/mine/929638,37.00417958,-94.86109048
929640,Anna Beaver,closed,"Lead, Zinc",,,,"published report, method unknown",1000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/lead,http://pid.geoscience.gov.au/id/feature/ga/er/mine/929640,36.98266054,-94.84971517
929687,Simcoa Mines,operating mine,Quartz - undifferentiated,Simcoa,,,GPS observation, metres,https://www.simcoa.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://resource.geosciml.org/classifier/cgi/commodity-code/quartz,http://pid.geoscience.gov.au/id/feature/ga/er/mine/929687,-30.517983,116.036149
929765,Um Gheig,closed,"Lead, Zinc",,,,satellite image,1000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/lead,http://pid.geoscience.gov.au/id/feature/ga/er/mine/929765,25.71667,34.46667
929784,Pering,operating mine,"Zinc, Lead",,,,satellite image,1000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,http://pid.geoscience.gov.au/id/feature/ga/er/mine/929784,-27.437107,24.272996
931910,Edwards,closed,"Zinc, (Cadmium, Lead, Pyrite, Barium, Copper, Iron)",,1/01/1980,,"published report, method unknown",1000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,http://pid.geoscience.gov.au/id/feature/ga/er/mine/931910,44.332995,-75.262308
931911,Hyatt,closed,"Zinc, (Lead)",,1/01/1998,,"published report, method unknown",200 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,http://pid.geoscience.gov.au/id/feature/ga/er/mine/931911,44.30526268,-75.31834323
933408,Copperhead,closed,"Lead, Zinc",,,,"published report, method unknown",100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/lead,http://pid.geoscience.gov.au/id/feature/ga/er/mine/933408,36.341,-92.808
933409,Jackpot,closed,"Lead, Zinc",,1/01/1945,,"published report, method unknown",100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/lead,http://pid.geoscience.gov.au/id/feature/ga/er/mine/933409,36.30056,-92.90611
933410,Lucky Dog,closed,"Lead, Zinc",,1/01/1954,,"State or NT agency supplied location, method unknown",300 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/lead,http://pid.geoscience.gov.au/id/feature/ga/er/mine/933410,36.0612,-92.7405
933411,Madison,closed,"Lead, Zinc",,1/01/1945,,"published report, method unknown",200 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/lead,http://pid.geoscience.gov.au/id/feature/ga/er/mine/933411,36.2795,-92.92398
933412,Mattie May,closed,"Lead, Zinc",,,,satellite image,400 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/lead,http://pid.geoscience.gov.au/id/feature/ga/er/mine/933412,36.124997,-92.598912
933413,Monte Cristo,closed,"Lead, Zinc",,1/01/1963,,satellite image,400 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/lead,http://pid.geoscience.gov.au/id/feature/ga/er/mine/933413,36.130264,-92.552025
933414,Philadelphia,closed,"Lead, Zinc",,,,"published report, method unknown",400 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/lead,http://pid.geoscience.gov.au/id/feature/ga/er/mine/933414,36.133583,-92.548509
933415,Blue Goose,closed,"Lead, Zinc",,,,"published report, method unknown",800 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/lead,http://pid.geoscience.gov.au/id/feature/ga/er/mine/933415,37.12449,-94.53201
933424,Stoecker,closed,"Lead, Zinc, Barium",,1/01/1919,,"published report, method unknown",800 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/lead,http://pid.geoscience.gov.au/id/feature/ga/er/mine/933424,38.54585,-92.97159
934064,Trough Gully,closed,"Copper, Iron, Sulphur, (Zinc, Silver)",Lode Resources Ltd,,,"State or NT agency supplied location, method unknown",250 metres,https://loderesources.com/,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,http://pid.geoscience.gov.au/id/feature/ga/er/mine/934064,-31.178505,151.117489
934065,Webbs Consols,closed,"Lead, Silver, Zinc, Arsenic, (Copper, Bismuth, Gold)",Lode Resources Ltd,,,"State or NT agency supplied location, method unknown",100 metres,https://loderesources.com/,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/lead,http://pid.geoscience.gov.au/id/feature/ga/er/mine/934065,-29.493358,151.478076
934091,Deepwater,closed,Molybdenum,,,,"State or NT agency supplied location, method unknown",50 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/molybdenum,http://pid.geoscience.gov.au/id/feature/ga/er/mine/934091,-29.449296,151.896099
934960,Mofjellet,closed,"Zinc, (Lead, Copper, Silver, Gold)",,,,"State or NT agency supplied location, method unknown",100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,http://pid.geoscience.gov.au/id/feature/ga/er/mine/934960,66.302915,14.155564
934963,Kongens,closed,Copper,,1/01/1945,,"State or NT agency supplied location, method unknown",1000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/copper,http://pid.geoscience.gov.au/id/feature/ga/er/mine/934963,62.670833,11.300062
936488,Knappenkar,historic mine,"Zinc, (Lead, Copper, Pyrite)",,,,"State or NT agency supplied location, method unknown",100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,http://pid.geoscience.gov.au/id/feature/ga/er/mine/936488,46.861954,10.599675
936489,Tscheyjoch,closed,"Lead, (Zinc, Copper)",,,,"State or NT agency supplied location, method unknown",100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/lead,http://pid.geoscience.gov.au/id/feature/ga/er/mine/936489,46.885571,10.577561
936490,Valrie,historic mine,"Zinc, (Lead, Pyrite)",,,,"State or NT agency supplied location, method unknown",100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,http://pid.geoscience.gov.au/id/feature/ga/er/mine/936490,46.897657,10.533401
936512,Angouran,operating mine,"Zinc, Lead, (Silver)",,,,"published report, method unknown",2000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,http://pid.geoscience.gov.au/id/feature/ga/er/mine/936512,36.62283,47.40674
936513,Monte Travasco,closed,"Zinc, Lead, (Silver)",,1/01/1982,,"State or NT agency supplied location, method unknown",100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/closed,http://resource.geosciml.org/classifier/cgi/commodity-code/zinc,http://pid.geoscience.gov.au/id/feature/ga/er/mine/936513,45.882762,9.881759
