companyID,Tier_MarketCap,Tier_Revenue,Tier_Assets,CountryGroup,Group_AssetTurnover,Group_MarketToAsset
comp_13876,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13877,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13878,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13879,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13880,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13881,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13882,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13883,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13884,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13885,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13886,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13887,,LowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_13888,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13889,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13890,,,MicroAsset,Europe,,
comp_13891,,LowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_13892,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13893,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13894,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13895,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13896,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13897,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13898,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13899,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13900,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13901,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13902,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13903,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13904,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13905,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13906,,,MicroAsset,Other_Regions,,
comp_13907,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13908,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13909,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13910,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13911,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13912,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13913,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13914,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13915,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13916,,VeryLowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_13917,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13918,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13919,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_13920,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13921,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13922,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13923,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13924,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13925,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13926,,LowRevenue,MicroAsset,Asia,HighTurnover,
comp_13927,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13928,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13929,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13930,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13931,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13932,,,MicroAsset,Other_Regions,,
comp_13933,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13934,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13935,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13936,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13937,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13938,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13939,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13940,,VeryLowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_13941,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13942,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13943,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13944,,LowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_13945,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13946,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13947,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13948,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13949,,VeryLowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_13950,,LowRevenue,MicroAsset,Europe,LowTurnover,
comp_13951,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_13952,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13953,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13954,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13955,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13956,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13957,,VeryLowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_13958,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13959,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13960,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13961,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13962,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13963,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13964,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13965,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13966,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_13967,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13968,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13969,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13970,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13971,,VeryLowRevenue,MicroAsset,Asia,LowTurnover,
comp_13972,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_13973,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13974,,VeryLowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_13975,,LowRevenue,MicroAsset,Europe,LowTurnover,
comp_13976,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13977,,LowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_13978,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13979,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13980,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13981,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13982,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13983,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13984,,,MicroAsset,Other_Regions,,
comp_13985,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13986,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13987,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13988,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13989,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_13990,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13991,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13992,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_13993,,LowRevenue,MicroAsset,Europe,LowTurnover,
comp_13994,,LowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_13995,,LowRevenue,MicroAsset,Asia,MidTurnover,
comp_13996,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_13997,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_13998,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_13999,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_14000,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14001,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14002,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14003,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14004,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_14005,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14006,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14007,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_14008,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14009,,VeryLowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_14010,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14011,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14012,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_14013,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14014,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14015,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14016,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14017,,,MicroAsset,Europe,,
comp_14018,,,MicroAsset,Other_Regions,,
comp_14019,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14020,,LowRevenue,MicroAsset,Europe,LowTurnover,
comp_14021,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_14022,,VeryLowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_14023,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14024,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14025,,,MicroAsset,Other_Regions,,
comp_14026,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14027,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_14028,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14029,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14030,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_14031,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14032,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14033,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14034,,LowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_14035,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14036,,,MicroAsset,Other_Regions,,
comp_14037,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_14038,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14039,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14040,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14041,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14042,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14043,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14044,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_14045,,,MicroAsset,Europe,,
comp_14046,,LowRevenue,MicroAsset,Europe,LowTurnover,
comp_14047,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14048,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14049,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14050,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14051,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14052,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14053,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_14054,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_14055,,,MicroAsset,Europe,,
comp_14056,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14057,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14058,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14059,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14060,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14061,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_14062,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14063,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14064,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14065,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14066,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14067,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_14068,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_14069,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14070,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14071,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14072,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_14073,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14074,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14075,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14076,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14077,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14078,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14079,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14080,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14081,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14082,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_14083,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14084,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14085,,,MicroAsset,Other_Regions,,
comp_14086,,,MicroAsset,Europe,,
comp_14087,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14088,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14089,,,MicroAsset,Other_Regions,,
comp_14090,,LowRevenue,MicroAsset,Europe,LowTurnover,
comp_14091,,VeryLowRevenue,MicroAsset,Asia,LowTurnover,
comp_14092,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_14093,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14094,,VeryLowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_14095,,VeryLowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_14096,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_14097,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14098,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14099,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14100,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14101,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14102,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14103,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14104,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_14105,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14106,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14107,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14108,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14109,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_14110,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14111,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14112,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14113,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14114,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14115,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_14116,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14117,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_14118,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14119,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14120,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14121,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14122,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14123,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_14124,,LowRevenue,MicroAsset,Asia,MidTurnover,
comp_14125,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_14126,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14127,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_14128,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14129,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14130,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14131,,VeryLowRevenue,MicroAsset,Asia,LowTurnover,
comp_14132,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14133,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14134,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14135,,VeryLowRevenue,MicroAsset,Asia,LowTurnover,
comp_14136,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_14137,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_14138,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14139,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14140,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_14141,,LowRevenue,MicroAsset,Asia,MidTurnover,
comp_14142,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_14143,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14144,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14145,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14146,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_14147,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14148,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14149,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14150,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14151,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14152,,,MicroAsset,Other_Regions,,
comp_14153,,LowRevenue,MicroAsset,Europe,LowTurnover,
comp_14154,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_14155,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14156,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_14157,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_14158,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14159,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_14160,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_14161,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14162,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_14163,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14164,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14165,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_14166,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14167,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14168,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_14169,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14170,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_14171,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14172,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14173,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14174,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_14175,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14176,,LowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_14177,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14178,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_14179,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_14180,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14181,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14182,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14183,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_14184,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14185,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14186,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14187,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14188,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14189,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14190,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_14191,,VeryLowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_14192,,VeryLowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_14193,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14194,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14195,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14196,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14197,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14198,,LowRevenue,MicroAsset,Asia,MidTurnover,
comp_14199,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14200,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14201,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14202,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14203,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14204,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14205,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14206,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_14207,,VeryLowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_14208,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_14209,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_14210,,LowRevenue,MicroAsset,Asia,MidTurnover,
comp_14211,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14212,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14213,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14214,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14215,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14216,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14217,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14218,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_14219,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_14220,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14221,,VeryLowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_14222,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14223,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14224,,MidRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14225,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14226,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14227,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_14228,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14229,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_14230,,VeryLowRevenue,MicroAsset,Other_Regions,LowTurnover,
comp_14231,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14232,,LowRevenue,MicroAsset,Other_Regions,MidTurnover,
comp_14233,,MidRevenue,MicroAsset,Europe,HighTurnover,
comp_14234,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14235,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14236,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14237,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14238,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14239,,LowRevenue,MicroAsset,Other_Regions,HighTurnover,
comp_14240,,VeryLowRevenue,MicroAsset,Europe,LowTurnover,
comp_14241,,,MicroAsset,Other_Regions,,
comp_14242,,,MicroAsset,Other_Regions,,
comp_14243,,LowRevenue,MicroAsset,Europe,HighTurnover,
comp_14244,,LowRevenue,MicroAsset,Europe,MidTurnover,
comp_14245,,LowRevenue,MicroAsset,Europe,HighTurnover,
