Ticker,Company Name,Country of Domicile,Company Type,Market Cap,Revenue:Y,Tot Assets:Y,Tier_MarketCap,Tier_Revenue,Tier_Assets,CountryGroup,AssetTurnover,MarketToAsset,CapIntensity,Group_AssetTurnover,Group_MarketToAsset,Group_CapIntensity
4217245Z IM Equity,Doppelmayr Italia Srl,Italy,Private Comp,,60870000.0,155220000.0,UnknownMCap,LowRevenue,LightAsset,Europe,0.39215307305759567,,2.5500246426811235,MidTurnover,UnknownValue,BalancedCap
4407089Z IM Equity,Ip Maestrale Sicilia 6 Srl,Italy,Private Comp,,12110000.0,154990000.0,UnknownMCap,LowRevenue,LightAsset,Europe,0.0781340731660107,,12.79851362510322,LowTurnover,UnknownValue,CapHeavy
4315789Z IM Equity,Aluberg SpA,Italy,Private Comp,,204210000.0,154300000.0,UnknownMCap,MidRevenue,LightAsset,Europe,1.3234607906675309,,0.7555947309142549,HighTurnover,UnknownValue,CapLight
4264269Z IM Equity,Costruzioni Edili Baraldini Quirino SpA,Italy,Private Comp,,76920000.0,153970000.0,UnknownMCap,LowRevenue,LightAsset,Europe,0.49957783983892967,,2.0016900676027043,MidTurnover,UnknownValue,BalancedCap
4472591Z IM Equity,Italconsult Srl,Italy,Private Comp,,135660000.0,153590000.0,UnknownMCap,MidRevenue,LightAsset,Europe,0.883260628947197,,1.1321686569364589,HighTurnover,UnknownValue,BalancedCap
BLS SW Equity,Blackstone Resources AG,Switzerland,Common Stock,,14660.0,153520000.0,UnknownMCap,VeryLowRevenue,LightAsset,Europe,0.0011527886160927056,,867.5006382435424,LowTurnover,UnknownValue,CapHeavy
4179909Z IM Equity,Siderurgica Leonessa - Srl,Italy,Private Comp,,187230000.0,153170000.0,UnknownMCap,MidRevenue,LightAsset,Europe,1.222367304302409,,0.8180847086471185,HighTurnover,UnknownValue,CapLight
5OTZ BU Equity,BCC JSC,Bulgaria,Common Stock,,99560000.0,153030000.0,UnknownMCap,LowRevenue,LightAsset,Other_Regions,0.6505913873096778,,1.537063077541181,MidTurnover,UnknownValue,BalancedCap
4510027Z IM Equity,Engitec Technologies SpA,Italy,Private Comp,,78110000.0,152970000.0,UnknownMCap,LowRevenue,LightAsset,Europe,0.5106229979734589,,1.958392011266163,MidTurnover,UnknownValue,BalancedCap
4497355Z AV Equity,Steelforce NV,Belgium,Private Comp,,675880000.0,152850000.0,UnknownMCap,MidRevenue,LightAsset,Other_Regions,4.421851488387308,,0.22614961235722317,HighTurnover,UnknownValue,CapLight
4426657Z IM Equity,Consorzio Armatori Ferroviari Scpa Consorzio Stabile,Italy,Private Comp,,288420000.0,152640000.0,UnknownMCap,MidRevenue,LightAsset,Europe,1.8895440251572326,,0.5292282088620761,HighTurnover,UnknownValue,CapLight
RDTS IM Equity,Redaelli Tecna SpA,Italy,Common Stock,,102090000.0,152590000.0,UnknownMCap,MidRevenue,LightAsset,Europe,0.6690477750835573,,1.4946615731217554,MidTurnover,UnknownValue,BalancedCap
4523503Z IM Equity,Ansaldo Nucleare SpA,Italy,Private Comp,,29160000.0,152340000.0,UnknownMCap,LowRevenue,LightAsset,Europe,0.19141394249704607,,5.224279835390947,LowTurnover,UnknownValue,CapHeavy
4492691Z GR Equity,PPS Pipeline Systems GmbH/Germany,Germany,Private Comp,,209250000.0,151200000.0,UnknownMCap,MidRevenue,LightAsset,Europe,1.3839285714285714,,0.7225806451612903,HighTurnover,UnknownValue,CapLight
TOPS IJ Equity,Totalindo Eka Persada Tbk PT,Indonesia,Common Stock,,33950000.0,151190000.0,UnknownMCap,LowRevenue,LightAsset,Asia,0.22455188835240425,,4.453313696612666,LowTurnover,UnknownValue,CapHeavy
4179405Z IM Equity,Olifer-Acp SpA,Italy,Private Comp,,124350000.0,151050000.0,UnknownMCap,MidRevenue,LightAsset,Europe,0.8232373386295928,,1.2147165259348613,HighTurnover,UnknownValue,BalancedCap
4242069Z IM Equity,Cooperativa Edile Appennino SCRL,Italy,Private Comp,,103470000.0,150890000.0,UnknownMCap,MidRevenue,LightAsset,Europe,0.685731327457088,,1.458297090944235,MidTurnover,UnknownValue,BalancedCap
4337053Z IM Equity,Fincimec SpA,Italy,Private Comp,,189600000.0,150760000.0,UnknownMCap,MidRevenue,LightAsset,Europe,1.257628018041921,,0.7951476793248945,HighTurnover,UnknownValue,CapLight
OFOI OM Equity,Oman Fiber Optic Co SAOC,Oman,Common Stock,,101570000.0,150720000.0,UnknownMCap,MidRevenue,LightAsset,Other_Regions,0.6738986199575372,,1.4839027271832235,MidTurnover,UnknownValue,BalancedCap
4776761Z NO Equity,Leonhard Nilsen & Soenner-Eiendom AS,Norway,Private Comp,,13220000.0,149910000.0,UnknownMCap,LowRevenue,LightAsset,Europe,0.08818624508038156,,11.33963691376702,LowTurnover,UnknownValue,CapHeavy
4516311Z IM Equity,Acerinox Italia Srl,Italy,Private Comp,,213530000.0,149460000.0,UnknownMCap,MidRevenue,LightAsset,Europe,1.4286765689816674,,0.6999484849903995,HighTurnover,UnknownValue,CapLight
4231693Z IM Equity,Co Ge Costruzioni Generali SpA,Italy,Private Comp,,10290000.0,149370000.0,UnknownMCap,LowRevenue,LightAsset,Europe,0.06888933520787306,,14.51603498542274,LowTurnover,UnknownValue,CapHeavy
3983108Z DC Equity,Suzlon Energy A/S,Denmark,Private Comp,,11650000.0,149320000.0,UnknownMCap,LowRevenue,LightAsset,Other_Regions,0.07802035896062148,,12.817167381974249,LowTurnover,UnknownValue,CapHeavy
KMTZ RM Equity,Kosogorskiy Metallurgicheskiy Zavod AO,Russian Federation,Common Stock,,151440000.0,149040000.0,UnknownMCap,MidRevenue,LightAsset,Other_Regions,1.0161030595813205,,0.9841521394611727,HighTurnover,UnknownValue,CapLight
BATE LN Equity,Bateman Engineering NV,Netherlands,Common Stock,,,148970000.0,UnknownMCap,UnknownRevenue,LightAsset,Europe,,,,UnknownTurnover,UnknownValue,UnknownCap
HMTZ RU Equity,Chemical-Metallurgical Plant,Russian Federation,Common Stock,,138060000.0,148530000.0,UnknownMCap,MidRevenue,LightAsset,Other_Regions,0.9295091900626136,,1.0758365927857454,HighTurnover,UnknownValue,BalancedCap
3699911Z BB Equity,Depret PLC,Belgium,Private Comp,,212580000.0,148390000.0,UnknownMCap,MidRevenue,LightAsset,Other_Regions,1.4325763191589729,,0.6980430896603631,HighTurnover,UnknownValue,CapLight
CEM CI Equity,CEM SA,Chile,Common Stock,,96720000.0,148040000.0,UnknownMCap,LowRevenue,LightAsset,South_America,0.6533369359632532,,1.5306038047973531,MidTurnover,UnknownValue,BalancedCap
4192737Z IM Equity,Carbosulcis SpA,Italy,Private Comp,,42570000.0,148030000.0,UnknownMCap,LowRevenue,LightAsset,Europe,0.28757684253191923,,3.47733145407564,LowTurnover,UnknownValue,CapHeavy
4244909Z IM Equity,Profilinox SpA,Italy,Private Comp,,128810000.0,147960000.0,UnknownMCap,MidRevenue,LightAsset,Europe,0.8705731278723979,,1.148668581631861,HighTurnover,UnknownValue,BalancedCap
4175589Z IM Equity,Acciaieria Di Rubiera SpA,Italy,Private Comp,,122710000.0,147900000.0,UnknownMCap,MidRevenue,LightAsset,Europe,0.8296822177146721,,1.2052807432157118,HighTurnover,UnknownValue,BalancedCap
4051845Z IM Equity,Ocsa-Officine Di Crocetta SpA,Italy,Private Comp,,186890000.0,147790000.0,UnknownMCap,MidRevenue,LightAsset,Europe,1.264564584883957,,0.7907860238643052,HighTurnover,UnknownValue,CapLight
ZNC SM Equity,Espanola del Zinc SA,Spain,Common Stock,,294770.0,147640000.0,UnknownMCap,VeryLowRevenue,LightAsset,Europe,0.0019965456515849364,,500.865081249788,LowTurnover,UnknownValue,CapHeavy
4295813Z IM Equity,Fucine Rostagno SpA,Italy,Private Comp,,71620000.0,147620000.0,UnknownMCap,LowRevenue,LightAsset,Europe,0.48516461184121396,,2.0611561016475846,MidTurnover,UnknownValue,BalancedCap
3723286Z BB Equity,Tony Goetz NV,Belgium,Private Comp,,1060000000.0,147320000.0,UnknownMCap,UpperRevenue,LightAsset,Other_Regions,6.291549585376963,,0.1589441672154858,HighTurnover,UnknownValue,CapLight
ZLSL RU Equity,Zoloto Seligdara OJSC,Russian Federation,Private Comp,,37890000.0,146930000.0,UnknownMCap,LowRevenue,LightAsset,Other_Regions,0.2578779010413122,,3.87780416996569,LowTurnover,UnknownValue,CapHeavy
1014092Z IM Equity,Coeclerici Coal and Fuels SpA,Italy,Private Comp,,253850000.0,146720000.0,UnknownMCap,MidRevenue,LightAsset,Europe,1.7301663031624863,,0.5779791215284616,HighTurnover,UnknownValue,CapLight
4217293Z IM Equity,Ferruccio 1927 Srl,Italy,Private Comp,,39630000.0,146680000.0,UnknownMCap,LowRevenue,LightAsset,Europe,0.2701799836378511,,3.7012364370426445,LowTurnover,UnknownValue,CapHeavy
3748808Z SM Equity,Phb Weserhutte SA,Spain,Private Comp,,116260000.0,146400000.0,UnknownMCap,MidRevenue,LightAsset,Europe,0.7941256830601093,,1.2592465164286943,MidTurnover,UnknownValue,BalancedCap
4177517Z IM Equity,Tal SpA Tubi Acciaio Lombarda,Italy,Private Comp,,118400000.0,146380000.0,UnknownMCap,MidRevenue,LightAsset,Europe,0.8088536685339527,,1.2363175675675675,HighTurnover,UnknownValue,BalancedCap
RUH SP Equity,Raffles United Holdings Ltd,Singapore,Common Stock,,67930000.0,145970000.0,UnknownMCap,LowRevenue,LightAsset,Asia,0.4653695964924299,,2.148829677609304,MidTurnover,UnknownValue,BalancedCap
3800008Z SM Equity,Corrugados Getafe Sociedad Ltda,Spain,Private Comp,,245970000.0,145960000.0,UnknownMCap,MidRevenue,LightAsset,Europe,1.6851877226637435,,0.5934056998820995,HighTurnover,UnknownValue,CapLight
4441281Z IM Equity,Consorzio Alta Velocita' Torino Milano Cavtomi,Italy,Private Comp,,3160000.0,145940000.0,UnknownMCap,VeryLowRevenue,LightAsset,Europe,0.021652734000274086,,46.18354430379747,LowTurnover,UnknownValue,CapHeavy
8973478Z SM Equity,Sociedad Concesionaria Hospital del Norte SA,Spain,Private Comp,,30480000.0,145260000.0,UnknownMCap,LowRevenue,LightAsset,Europe,0.20983064849235852,,4.765748031496063,LowTurnover,UnknownValue,CapHeavy
3770232Z SM Equity,Transformados Siderurgicos SA,Spain,Private Comp,,336180000.0,144760000.0,UnknownMCap,MidRevenue,LightAsset,Europe,2.322326609560652,,0.4306026533404724,HighTurnover,UnknownValue,CapLight
SCMI SS Equity,ScanMining AB,Sweden,Common Stock,,30470000.0,144670000.0,UnknownMCap,LowRevenue,LightAsset,Europe,0.21061726688325152,,4.747948802100427,LowTurnover,UnknownValue,CapHeavy
BTT GR Equity,Babcock-BSH AG,Germany,Common Stock,,21780000.0,144420000.0,UnknownMCap,LowRevenue,LightAsset,Europe,0.15081013710012464,,6.630853994490358,LowTurnover,UnknownValue,CapHeavy
4442441Z IM Equity,Tecnomec Engineering Srl,Italy,Private Comp,,77570000.0,144320000.0,UnknownMCap,LowRevenue,LightAsset,Europe,0.5374861419068736,,1.860513084955524,MidTurnover,UnknownValue,BalancedCap
4377545Z NA Equity,Movares Beheer BV,Netherlands,Private Comp,,196120000.0,143920000.0,UnknownMCap,MidRevenue,LightAsset,Europe,1.3627015008337966,,0.7338364266775443,HighTurnover,UnknownValue,CapLight
3777480Z SM Equity,Construcciones Mariano Lopez Navarro SA,Spain,Private Comp,,79440000.0,142900000.0,UnknownMCap,LowRevenue,LightAsset,Europe,0.5559132260321903,,1.7988418932527694,MidTurnover,UnknownValue,BalancedCap
3733302Z BB Equity,Exelco NV,Belgium,Private Comp,,379400000.0,142810000.0,UnknownMCap,MidRevenue,LightAsset,Other_Regions,2.656676703312093,,0.3764101212440696,HighTurnover,UnknownValue,CapLight
6K1 BU Equity,Kaolin EAD,Bulgaria,Common Stock,,99080000.0,142720000.0,UnknownMCap,LowRevenue,LightAsset,Other_Regions,0.6942264573991032,,1.4404521598708115,MidTurnover,UnknownValue,BalancedCap
4318277Z IM Equity,Catanzaro Costruzioni Srl,Italy,Private Comp,,19720000.0,142520000.0,UnknownMCap,LowRevenue,LightAsset,Europe,0.1383665450463093,,7.227180527383367,LowTurnover,UnknownValue,CapHeavy
3796852Z NA Equity,Stichting Heddes Bouwgroep Bouwpartners,Netherlands,Private Comp,,345960000.0,142180000.0,UnknownMCap,MidRevenue,LightAsset,Europe,2.4332536221690813,,0.4109723667476009,HighTurnover,UnknownValue,CapLight
ATHINA GA Equity,Athena SA,Greece,Common Stock,,62830000.0,142090000.0,UnknownMCap,LowRevenue,LightAsset,Other_Regions,0.4421845309311,,2.261499283781633,MidTurnover,UnknownValue,BalancedCap
3651575Z BB Equity,NLMK Clabecq SA,Belgium,Private Comp,,145280000.0,141650000.0,UnknownMCap,MidRevenue,LightAsset,Other_Regions,1.0256265442993293,,0.9750137665198237,HighTurnover,UnknownValue,CapLight
3999948Z IM Equity,Trafilspecits Srl,Italy,Private Comp,,158420000.0,141580000.0,UnknownMCap,MidRevenue,LightAsset,Europe,1.1189433535810143,,0.8937002903673779,HighTurnover,UnknownValue,CapLight
4209745Z IM Equity,Acciaieria Valsugana SpA,Italy,Private Comp,,273780000.0,141540000.0,UnknownMCap,MidRevenue,LightAsset,Europe,1.93429419245443,,0.5169844400613631,HighTurnover,UnknownValue,CapLight
3738075Z BB Equity,Kiran Exports BVBA,Belgium,Private Comp,,489970000.0,141510000.0,UnknownMCap,MidRevenue,LightAsset,Other_Regions,3.462440816903399,,0.288813600832704,HighTurnover,UnknownValue,CapLight
4256021Z IM Equity,Societa' Italiana Acciai Tubi Siat SpA,Italy,Private Comp,,319900000.0,141330000.0,UnknownMCap,MidRevenue,LightAsset,Europe,2.2634967805844477,,0.4417943107221007,HighTurnover,UnknownValue,CapLight
4431569Z IM Equity,Daneco SpA,Italy,Private Comp,,285830.0,141300000.0,UnknownMCap,VeryLowRevenue,LightAsset,Europe,0.0020228591648973815,,494.34978833572404,LowTurnover,UnknownValue,CapHeavy
MOCHL GA Equity,Mochlos SA,Greece,Common Stock,,9270000.0,141180000.0,UnknownMCap,VeryLowRevenue,LightAsset,Other_Regions,0.06566085847853803,,15.229773462783172,LowTurnover,UnknownValue,CapHeavy
D2H GR Equity,Dnick Holding Ltd,Germany,Common Stock,,171480000.0,141150000.0,UnknownMCap,MidRevenue,LightAsset,Europe,1.2148777895855474,,0.8231280615815255,HighTurnover,UnknownValue,CapLight
3634399Z NA Equity,thyssenkrupp Materials Nederland BV,Netherlands,Private Comp,,312860000.0,141150000.0,UnknownMCap,MidRevenue,LightAsset,Europe,2.21650726177825,,0.45116026337659015,HighTurnover,UnknownValue,CapLight
MGZC UZ Equity,Marganetsky Girn-Zbgach C-T,Ukraine,Common Stock,,63980000.0,141040000.0,UnknownMCap,LowRevenue,LightAsset,Other_Regions,0.4536301758366421,,2.204438887152235,MidTurnover,UnknownValue,BalancedCap
3997684Z IM Equity,Prorena-Ortolano Srl,Italy,Private Comp,,164330000.0,140640000.0,UnknownMCap,MidRevenue,LightAsset,Europe,1.1684442548350398,,0.8558388608288201,HighTurnover,UnknownValue,CapLight
4056013Z IM Equity,Project Automation SpA,Italy,Private Comp,,64890000.0,140190000.0,UnknownMCap,LowRevenue,LightAsset,Europe,0.46287181682003,,2.160425335182617,MidTurnover,UnknownValue,BalancedCap
4310533Z IM Equity,SIAC SpA,Italy,Private Comp,,150540000.0,140130000.0,UnknownMCap,MidRevenue,LightAsset,Europe,1.0742881609933632,,0.9308489438023116,HighTurnover,UnknownValue,CapLight
3759236Z SM Equity,Grupo Bertolin SA,Spain,Private Comp,,198170000.0,139880000.0,UnknownMCap,MidRevenue,LightAsset,Europe,1.4167143265656277,,0.7058586062471616,HighTurnover,UnknownValue,CapLight
CHMZ RM Equity,Chusovskoy Metallurgical Plant JSC,Russian Federation,Common Stock,,149320000.0,139620000.0,UnknownMCap,MidRevenue,LightAsset,Other_Regions,1.0694742873513823,,0.9350388427538173,HighTurnover,UnknownValue,CapLight
ZLJSRA CZ Equity,Zeljezara Split dd,Croatia,Common Stock,,8380000.000000001,138850000.0,UnknownMCap,VeryLowRevenue,LightAsset,Other_Regions,0.06035289881166727,,16.56921241050119,LowTurnover,UnknownValue,CapHeavy
UNEX CP Equity,Unex AS,Czechia,Common Stock,,183480000.0,138520000.0,UnknownMCap,MidRevenue,LightAsset,Other_Regions,1.3245740687265377,,0.7549596686287334,HighTurnover,UnknownValue,CapLight
BERG CP Equity,Berger Bohemia AS,Czechia,Common Stock,,105670000.0,138310000.0,UnknownMCap,MidRevenue,LightAsset,Other_Regions,0.764008386956836,,1.308886155010883,MidTurnover,UnknownValue,BalancedCap
4011948Z SS Equity,Tyrens AB,Sweden,Private Comp,,340730000.0,138250000.0,UnknownMCap,MidRevenue,LightAsset,Europe,2.4645931283905966,,0.4057464854870425,HighTurnover,UnknownValue,CapLight
4192073Z IM Equity,Leadri Srl,Italy,Private Comp,,43540000.0,138170000.0,UnknownMCap,LowRevenue,LightAsset,Europe,0.31511905623507275,,3.1734037666513553,MidTurnover,UnknownValue,CapHeavy
RPC PM Equity,Reynolds Philippines Corp,Philippines,Common Stock,,38820000.0,137880000.0,UnknownMCap,LowRevenue,LightAsset,Asia,0.2815491731940818,,3.55177743431221,LowTurnover,UnknownValue,CapHeavy
4765817Z PL Equity,Gonvarri-Produtos Siderurgicos SA,Portugal,Private Comp,,226650000.0,137850000.0,UnknownMCap,MidRevenue,LightAsset,Other_Regions,1.6441784548422198,,0.6082064857710126,HighTurnover,UnknownValue,CapLight
BDC VN Equity,Bach Dang Construction Corp JSC,Viet Nam,Common Stock,,138080000.0,137250000.0,UnknownMCap,MidRevenue,LightAsset,Other_Regions,1.006047358834244,,0.9939889918887601,HighTurnover,UnknownValue,CapLight
MTBD UZ Equity,Mostobud,Ukraine,Common Stock,,12400000.0,137100000.0,UnknownMCap,LowRevenue,LightAsset,Other_Regions,0.09044493070751276,,11.056451612903226,LowTurnover,UnknownValue,CapHeavy
3757672Z SM Equity,Cyes Infraestructuras SA,Spain,Private Comp,,33760000.0,136840000.0,UnknownMCap,LowRevenue,LightAsset,Europe,0.24671148786904415,,4.053317535545023,LowTurnover,UnknownValue,CapHeavy
4035021Z NA Equity,SAB Profiel BV,Netherlands,Private Comp,,162860000.0,136520000.0,UnknownMCap,MidRevenue,LightAsset,Europe,1.192938763551128,,0.8382659953334152,HighTurnover,UnknownValue,CapLight
KSB MK Equity,Kinsteel Bhd,Malaysia,Common Stock,,21870000.0,136240000.0,UnknownMCap,LowRevenue,LightAsset,Asia,0.16052554315913095,,6.229538180155464,LowTurnover,UnknownValue,CapHeavy
CIX PL Equity,CIMERTEX-Sociedade de Maquinas e Equipamentos SA,Portugal,Private Comp,,80880000.0,136120000.0,UnknownMCap,LowRevenue,LightAsset,Other_Regions,0.594181604466647,,1.6829871414441147,MidTurnover,UnknownValue,BalancedCap
KOMI IJ Equity,Komatsu Indonesia PT,Indonesia,Common Stock,,249410000.0,135890000.0,UnknownMCap,MidRevenue,LightAsset,Asia,1.8353815586135844,,0.5448458361733691,HighTurnover,UnknownValue,CapLight
MMC PM Equity,Marcopper Mining Corp,Philippines,Common Stock,,17650000.0,135700000.0,UnknownMCap,LowRevenue,LightAsset,Asia,0.13006632277081798,,7.688385269121813,LowTurnover,UnknownValue,CapHeavy
4197825Z IM Equity,Piacentini Costruzioni SpA,Italy,Private Comp,,54330000.0,135640000.0,UnknownMCap,LowRevenue,LightAsset,Europe,0.4005455617811855,,2.4965948831216638,MidTurnover,UnknownValue,BalancedCap
CASTROI1 PE Equity,Castrovirreyna Cia Minera SA,Peru,Common Stock,,,135480000.0,UnknownMCap,UnknownRevenue,LightAsset,South_America,,,,UnknownTurnover,UnknownValue,UnknownCap
4035301Z NA Equity,Aluminium Delfzijl BV,Netherlands,Private Comp,,214760000.0,135300000.0,UnknownMCap,MidRevenue,LightAsset,Europe,1.5872875092387289,,0.6300055876327063,HighTurnover,UnknownValue,CapLight
BMSM RU Equity,Bamstroymekhanizatsia OAO,Russian Federation,Common Stock,,286780000.0,134970000.0,UnknownMCap,MidRevenue,LightAsset,Other_Regions,2.1247684670667555,,0.47063951461050285,HighTurnover,UnknownValue,CapLight
4513991Z SM Equity,Arania SA,Spain,Private Comp,,140360000.0,134940000.0,UnknownMCap,MidRevenue,LightAsset,Europe,1.040165999703572,,0.9613850099743516,HighTurnover,UnknownValue,CapLight
DIPS RU Equity,D&POS Group of Cos OOO,Russian Federation,Private Comp,,684990000.0,134890000.0,UnknownMCap,MidRevenue,LightAsset,Other_Regions,5.078137741863741,,0.1969225828114279,HighTurnover,UnknownValue,CapLight
4052493Z IM Equity,Alessio Tubi - SpA,Italy,Private Comp,,155900000.0,134870000.0,UnknownMCap,MidRevenue,LightAsset,Europe,1.155927930599837,,0.8651058370750481,HighTurnover,UnknownValue,CapLight
3808284Z NA Equity,Dylan Nederland BV,Netherlands,Private Comp,,158190000.0,134500000.0,UnknownMCap,MidRevenue,LightAsset,Europe,1.1761338289962826,,0.8502433782160693,HighTurnover,UnknownValue,CapLight
4526343Z IM Equity,Mec-Track Srl,Italy,Private Comp,,293900000.0,134480000.0,UnknownMCap,MidRevenue,LightAsset,Europe,2.18545508625818,,0.4575706022456618,HighTurnover,UnknownValue,CapLight
VNIP RU Equity,Vnipigazdobycha JSC,Russian Federation,Common Stock,,4480000.0,134460000.0,UnknownMCap,VeryLowRevenue,LightAsset,Other_Regions,0.033318459021270265,,30.013392857142858,LowTurnover,UnknownValue,CapHeavy
4365837Z SM Equity,Hijos De Juan De Garay SA,Spain,Private Comp,,197410000.0,134360000.0,UnknownMCap,MidRevenue,LightAsset,Europe,1.469261685025305,,0.6806139506610608,HighTurnover,UnknownValue,CapLight
4299373Z IM Equity,Oto Mills SpA,Italy,Private Comp,,91280000.0,133560000.0,UnknownMCap,LowRevenue,LightAsset,Europe,0.6834381551362684,,1.4631901840490797,MidTurnover,UnknownValue,BalancedCap
CPD CP Equity,CKD Praha DIZ,Czechia,Common Stock,,45970000.0,133380000.0,UnknownMCap,LowRevenue,LightAsset,Other_Regions,0.34465437097016044,,2.9014574722645206,MidTurnover,UnknownValue,BalancedCap
