depositID:ID,ENO:int,STATE:string,LOCATION:string,OPERATING_STATUS:string,GEOLOGIC_AGE:string,DEPOSIT_MODEL_ENVIRONMENT:string,DEPOSIT_MODEL_GROUP:string,DEPOSIT_MODEL_TYPE:string,PROVINCES:string,IGNEOUS:string,METALLOGENIC:string,SEDIMENTARY:string,TECTONIC:string,:LABEL
deposit_1785,334505,QLD,"148.8541,-23.4662",operating mine,,,,,Bowen Basin,,,Bowen Basin,"Anakie Province,Tasman Element,Thomson Orogen",Deposit
deposit_1786,334506,WA,"120.5031,-29.8354",historic mine,Archean,Metamorphic hydrothermal,Orogenic,Mesozonal orogenic gold,Yilgarn Craton,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1787,334509,WA,"117.3056,-27.8284",mineral deposit,Archean,,,,Yilgarn Craton,,,Moore-Monger Paleovalley,"West Australian Element,Yilgarn Craton",Deposit
deposit_1788,334512,QLD,"148.8664,-25.9023",mineral deposit,Mesozoic,,,,Surat Basin,,,"Bowen Basin,Surat Basin","Tasman Element,Thomson Orogen",Deposit
deposit_1789,334515,WA,"122.3845,-28.5567",mineral deposit,Archean,,,,Yilgarn Craton,,Windarra Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1790,334516,VIC,"146.42,-38.317",mineral deposit,Cenozoic,,,,Gippsland Basin,,,"Gippsland Basin,Selwyn Province","Lachlan Orogen,Melbourne-Mathinna Zone,Tasman Element",Deposit
deposit_1791,334521,WA,"121.4041,-30.8201",mineral deposit,Archean,,,,Yilgarn Craton,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1792,334523,NSW,"148.0667,-34.1167",mineral deposit,Cenozoic,,,,Lachlan Orogen,,,,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_1793,334525,WA,"121.2617,-30.7304",mineral deposit,Archean,,,,Yilgarn Craton,,Kambalda Nickel Metallogenic Province,Roe Paleovalley,"West Australian Element,Yilgarn Craton",Deposit
deposit_1794,334531,NT,"134.0969,-19.654",historic mine,Proterozoic,Regional metasomatic,Metasomatic iron,Iron oxide gold,Warramunga Province,Kalkarindji Igneous Province,,Warramunga Province,North Australian Element,Deposit
deposit_1795,334532,NSW,"148.2067,-32.5848",operating mine,Paleozoic,,,,Lachlan Orogen,,,,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_1796,334534,WA,"121.7552,-28.9881",mineral deposit,Cenozoic,,,,"Yilgarn Craton, Eastern Goldfields Province",,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1797,334535,WA,"119.6081,-32.1123",historic mine,,,,,Yilgarn Craton,,Forrestania Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1798,334536,QLD,"145.1922,-16.9899",mineral deposit,,,,,Mossman Orogen,,,,"Hodgkinson Province,Mossman Orogen,Tasman Element",Deposit
deposit_1799,334537,WA,"121.6775,-31.1785",operating mine,Archean,Magmatic,Komatiite,Komatiite nickel-copper-PGE,"Yilgarn Craton, Eastern Goldfields Province",,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1800,334539,WA,"118.416,-34.7737",mineral deposit,,Erosional,Placer,Heavy mineral sands,,,,"Bremer Paleovalley,Eucla Basin","Albany-Fraser Orogen,Central Australian Element,Nornalup Zone",Deposit
deposit_1801,334540,WA,"121.1984,-30.927",historic mine,Archean,Metamorphic hydrothermal,Orogenic,Mesozonal orogenic gold,"Yilgarn Craton, Kalgoorlie Gold Metallogenic Province",,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1802,334541,WA,"128.8319,-19.8989",care and maintenance,Proterozoic,Metamorphic hydrothermal,Orogenic,Mesozonal orogenic gold,Tanami Orogen,Kalkarindji Igneous Province,,,"North Australian Element,Tanami Orogen",Deposit
deposit_1803,334542,TAS,"146.037,-41.4978",mineral deposit,,Magmatic hydrothermal,Skarn,Skarn gold ± copper ± tungsten,Delamerian Orogen,,,Thylacine Province,"Delamerian Orogen,Tasman Element",Deposit
deposit_1804,334544,WA,"115.9419,-32.4573",operating mine,,Erosional,Placer,Heavy mineral sands,Perth Basin,,,"Mandurah Terrace,Perth Basin","Pinjarra Element,Pinjarra Orogen",Deposit
deposit_1805,334545,QLD,"144.689,-18.7904",mineral deposit,,Volcanic basin hydrothermal,Volcanogenic massive sulfide (VMS),Bimodal felsic VMS,"Balcooma Base Metal Metallogenic Province, Georgetown Block, Greenvale Province, Balcooma Subprovince",,,,"Greenvale Province,Tasman Element,Thomson Orogen",Deposit
deposit_1806,334548,WA,"127.8458,-18.3237",mineral deposit,Proterozoic,,,,,Kalkarindji Igneous Province,,,"Halls Creek Orogen,Lamboo Province,North Australian Element",Deposit
deposit_1807,334549,WA,"120.5685,-27.9765",operating mine,Archean,,,,Yilgarn Craton,,Mount Keith Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1808,334550,TAS,"145.45,-41.177",mineral deposit,Neoproterozoic,,,,Rocky Cape Block,,,Thylacine Province,"Delamerian Orogen,Tasman Element",Deposit
deposit_1809,334551,WA,"118.3544,-25.3202",historic mine,Proterozoic,,,,Bryah Basin,Warakurna Large Igneous Province,,"Bryah Basin,Padbury Basin","West Australian Element,Yilgarn Craton",Deposit
deposit_1810,334552,WA,"119.3312,-31.237",care and maintenance,Archean,Metamorphic hydrothermal,Orogenic,Mesozonal orogenic gold,"Yilgarn Craton, Bounty Gold Metallogenic Province, Southern Cross Province",,,Deborah Paleovalley,"West Australian Element,Yilgarn Craton",Deposit
deposit_1811,334553,WA,"122.0615,-28.7576",mineral deposit,Archean,,,,"Yilgarn Craton, Eastern Goldfields Province",,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1812,334555,NSW,"148.1971,-32.7214",historic mine,,Metamorphic hydrothermal,Orogenic,Orogenic copper ± gold,"Lachlan Orogen, Lachlan Orogen, Macquarie Igneous Province, Junee - Narromine Igneous Subprovince",,,,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_1813,334557,WA,"121.0303,-30.6017",historic mine,Archean,,,,"Yilgarn Craton, Kalgoorlie Gold Metallogenic Province, Norseman-Wiluna Belt",,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1814,334559,WA,"118.53,-28.2916",care and maintenance,Archean,Magmatic,Ultramafic and (or) mafic-layered intrusion,U-M layered intrusion iron-titanium-vanadium,"Yilgarn Craton, Southern Cross Province, Windimurra Vanadium Metallogenic Province",,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1815,334562,NSW,"150.8504,-32.4074",mineral deposit,,,,,Sydney Basin,,,Sydney Basin,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_1816,334568,WA,"119.2055,-21.147",feasibility,Archean,Volcanic basin hydrothermal,Volcanogenic massive sulfide (VMS),Bimodal-mafic VMS,"Pilbara Craton, Sulphur Springs Base Metal Metallogenic Province",Warakurna Large Igneous Province,,,"Pilbara Craton,West Australian Element",Deposit
deposit_1817,334569,QLD,"144.7585,-19.4096",historic mine,Paleozoic,,,,"Lachlan Orogen, Camel Creek Metallogenic Province",,,,"Broken River Province,Mossman Orogen,Tasman Element,Thomson Orogen",Deposit
deposit_1818,334572,WA,"118.6213,-25.3617",mineral deposit,Proterozoic,Volcanic basin hydrothermal,Volcanogenic massive sulfide (VMS),Bimodal-mafic VMS,"Yilgarn Craton, Bryah Basin",Warakurna Large Igneous Province,,Bryah Basin,"West Australian Element,Yilgarn Craton",Deposit
deposit_1819,334573,WA,"115.8943,-28.0102",mineral deposit,,,,,Yilgarn Craton,Warakurna Large Igneous Province,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1820,334574,VIC,"144.7912,-36.8869",historic mine,,,,,Lachlan Orogen,,,Selwyn Province,"Lachlan Orogen,Melbourne-Mathinna Zone,Tasman Element",Deposit
deposit_1821,334576,WA,"121.398,-30.8101",mineral deposit,Archean,,,,"Yilgarn Craton, Eastern Goldfields Province",,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1822,334577,QLD,"143.6951,-18.8395",mineral deposit,,Metamorphic hydrothermal,Orogenic,Mesozonal orogenic gold,"Etheridge Province, Pama Igneous Province",,,Etheridge Province,North Australian Element,Deposit
deposit_1823,334578,WA,"118.8079,-28.8512",mineral deposit,,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1824,334580,NSW,"151.5492,-33.0264",closed,,,,,Sydney Basin,,,Sydney Basin,"Eastern Province,Lachlan Orogen,Tasman Element",Deposit
deposit_1825,335558,WA,"121.7923,-32.4679",mineral deposit,Archean,,,,"Yilgarn Craton, Kalgoorlie Gold Metallogenic Province, Norseman-Wiluna Belt",,Kambalda Nickel Metallogenic Province,,"Albany-Fraser Orogen,Northern Foreland,West Australian Element,Yilgarn Craton",Deposit
deposit_1826,467220,WA,"121.8736,-29.2541",mineral deposit,,,,,Yilgarn Craton,,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1827,333439,WA,"118.9017,-21.0893",mineral deposit,,Metamorphic hydrothermal,Orogenic,Mesozonal orogenic gold,Pilbara Craton,Warakurna Large Igneous Province,,,"Pilbara Craton,West Australian Element",Deposit
deposit_1828,334543,WA,"120.9966,-30.2363",mineral deposit,Cenozoic,Metamorphic hydrothermal,Orogenic,Mesozonal orogenic gold,"Yilgarn Craton, Eastern Goldfields Province, Norseman-Wiluna Belt",,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1829,334312,SA,"138.8456,-31.0894",historic mine,,,,,Delamerian Orogen,,,Arrowie Basin,"Delamerian Orogen,South Australian Element",Deposit
deposit_1830,334008,WA,"121.3992,-30.8439",mineral deposit,,,,,Yilgarn Craton,,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1831,455987,QLD,"143.7629,-18.9932",historic mine,,,,,,,,Etheridge Province,North Australian Element,Deposit
deposit_1832,335046,SA,"138.8347,-34.7456",mineral deposit,,,,,Delamerian Orogen,,,,"Delamerian Orogen,South Australian Element",Deposit
deposit_1833,529427,NT,"134.3324,-19.6783",mineral deposit,,unknown,unknown,unknown,Warramunga Province,Kalkarindji Igneous Province,,Warramunga Province,North Australian Element,Deposit
deposit_1834,333782,WA,"121.9748,-31.5861",historic mine,Archean,,,,"Yilgarn Craton, Eastern Goldfields Province, Kalgoorlie Gold Metallogenic Province",,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1835,334288,WA,"116.074,-32.2716",historic mine,Cenozoic,Supergene,Laterite,Bauxite,"Yilgarn Craton, Southwest Terrane, Western Gneiss Terrane",,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1836,334452,WA,"121.2741,-30.1989",historic mine,Archean,Magmatic,Komatiite,Komatiite nickel-copper-PGE,"Yilgarn Craton, Eastern Goldfields Province, Kambalda Nickel Metallogenic Province",,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1837,334060,VIC,"143.7866,-37.2501",historic mine,Paleozoic,,,,Lachlan Orogen,,,,"Bendigo Zone,Lachlan Orogen,Tasman Element",Deposit
deposit_1838,627207,WA,"116.965,-22.4911",mineral deposit,,,,,,Warakurna Large Igneous Province,,"Fortescue Basin,Hamersley Basin","Pilbara Craton,West Australian Element",Deposit
deposit_1839,334116,QLD,"148.8677,-23.4454",mineral deposit,,,,,Bowen Basin,,,Bowen Basin,"Anakie Province,Tasman Element,Thomson Orogen",Deposit
deposit_1840,334404,WA,"118.3657,-26.7069",mineral deposit,Archean,,,,"Yilgarn Craton, Murchison Province",Warakurna Large Igneous Province,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1841,335644,SA,"139.3,-30.5271",mineral deposit,Neoproterozoic,,,,Delamerian Orogen,,,,"Curnamona Province,Delamerian Orogen,South Australian Element",Deposit
deposit_1842,335346,TAS,"145.2704,-42.1376",mineral deposit,,,,,,,,Thylacine Province,"Delamerian Orogen,Tasman Element",Deposit
deposit_1843,333389,WA,"121.466,-31.2304",historic mine,Archean,,,,"Yilgarn Craton, Kalgoorlie Gold Metallogenic Province",,Kambalda Nickel Metallogenic Province,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1844,334387,QLD,"138.3112,-18.6506",mineral deposit,,Basin chemical,Phosphorite,Phosphorite,Georgina Basin,Kalkarindji Igneous Province,,"Georgina Basin,South Nicholson Basin","Camooweal-Murphy Domain,Mount Isa Orogen,North Australian Element",Deposit
deposit_1845,558359,SA,"139.9082,-31.9346",mineral deposit,,,,,Curnamona Province,,,,"Curnamona Province,South Australian Element",Deposit
deposit_1846,513047,WA,"118.0985,-27.1098",historic mine,Archean,,,,Yilgarn Craton,Warakurna Large Igneous Province,,,"West Australian Element,Yilgarn Craton",Deposit
deposit_1847,335131,QLD,"145.1962,-17.4238",historic mine,,Magmatic hydrothermal,Vein,Vein tin,Hodgkinson Province,,,,"Hodgkinson Province,Mossman Orogen,Tasman Element",Deposit
